Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy
30,0.6708186298943637,0.7428210196664827,0.6085418860117594,0.7651726627678395
31,0.6607920654704061,0.7462207329077898,0.6045613672998217,0.766049284034074
32,0.6560042513890213,0.7475307069801358,0.5950667209095425,0.7693063097406853
33,0.6490521132946014,0.7497874599137454,0.5932368795077007,0.7697788771166715
34,0.642705301555355,0.7521926967088679,0.5824527621269227,0.7737122539004376
35,0.6379424711961424,0.7534308932123951,0.5854674100875854,0.7721030653636222
36,0.6278165816591027,0.7572227652752985,0.5590175496207344,0.7818952235559905
37,0.6286005217037843,0.7567867033579936,0.5599961969587538,0.7811222508963848
38,0.6196475558066636,0.7596417801591765,0.5654428230391608,0.7779952251370709
39,0.614993420544635,0.7615071822776408,0.5504418704244826,0.7841631956095153
40,0.607990822430407,0.7639609925569225,0.5444746123419868,0.7860323840409253
41,0.6027179557955666,0.7654160336437897,0.5459748996628655,0.7857495463177515
42,0.5995830089858408,0.7661701577748292,0.5383897542953491,0.7881246804899944
43,0.5941815125138572,0.7685810485894595,0.5329947094122569,0.7901783283060831
44,0.5871972739696503,0.7707522962139076,0.5283827073044247,0.7915415709966604
45,0.5833057885089618,0.772569550319193,0.5288574225372739,0.7913254900031798
46,0.5769545961631818,0.7741981580132037,0.5279003977775574,0.7913307602713134
47,0.5748798210969132,0.774964499514574,0.5121093153953552,0.7974319740140646
48,0.5713454568653964,0.7761080355926157,0.5084636178281572,0.7982119736978485
49,0.5671495490529564,0.7772271016034964,0.5026894668738048,0.8006854862085867
50,0.5635712843262748,0.7784337792782171,0.4999873459339142,0.8017852154924802
51,0.5599611666095391,0.7793813522654022,0.49928365217314824,0.8016657560814502
52,0.5553155236699608,0.7812730753151884,0.494060832924313,0.8036122417788208
53,0.5534215184409966,0.782263430452252,0.4963107592529721,0.8025581881520859
54,0.5485281626160226,0.784041013327395,0.4931515799628364,0.8036789985085141
55,0.5458160180054353,0.7843925644383686,0.4926393191019694,0.8036877822887369
56,0.5416501760482788,0.7860799351867406,0.47804308003849455,0.8092250773411849
57,0.5380534469411614,0.7875413335122319,0.4836399753888448,0.807259267327324
58,0.5354081904620267,0.7883866717331109,0.4785747057861752,0.8088192666948919
59,0.5326924809579099,0.7891607118825795,0.474749849902259,0.8099471040754983
60,0.5314018907171957,0.7897688175181449,0.4933679699897766,0.8030623771368741
61,0.5258666183171647,0.7914835620711856,0.4668168889151679,0.8128439947929751
62,0.5205274078618275,0.7935728791553904,0.47728815608554415,0.8086611586508816
63,0.5216966438829229,0.7930114008197569,0.4572654618157281,0.8164734527810327
64,0.5158221478877443,0.7946408193667212,0.4641768561469184,0.8137399403756999
65,0.5141937555222029,0.7951972392329556,0.4548301935195923,0.8172007497834798
66,0.5088420155343045,0.79733328639448,0.44949018160502113,0.8191033165797366
67,0.507320368222976,0.7977929216860903,0.44861403438780045,0.8192877759644152
68,0.505349040868577,0.7985497467065675,0.44937756657600403,0.818667641080686
69,0.5038953225934104,0.7991352500432243,0.44591319428549875,0.8201925053273627
70,0.49997747681114113,0.8004813376864025,0.4463162084420522,0.8195460191029652
71,0.4966304272078396,0.8013711842089581,0.4421378513177236,0.8213220994640137
72,0.4965717936499735,0.8015254157915525,0.4378882626692454,0.8231333149459534
73,0.4935594356796715,0.8024825007073528,0.43586480882432727,0.8233564229636123
74,0.48959493771027984,0.8041548093592696,0.4350015679995219,0.8241135848188169
75,0.4872642696908351,0.8051230967773686,0.43016618688901265,0.8256665571622066
76,0.4849643566635218,0.805494816760025,0.43646187053786384,0.8230085852667898
77,0.48374750825126517,0.8060893656633716,0.42495891716745166,0.8268084485911695
78,0.4795303155532044,0.8074916881568305,0.4262381354967753,0.8262691244854901
79,0.47972170623500693,0.8075211190843855,0.42341223624017504,0.8276745293211367
80,0.4764981067247605,0.8087417590617401,0.4293558359146118,0.8252185843708442
81,0.4741309815913104,0.8095209382789176,0.4197738104396396,0.8286108802928863
82,0.47157786535413077,0.8106265433610118,0.4180163926548428,0.8294014205129376
83,0.4706835783599468,0.81033448439895,0.412772497203615,0.831353176478442
84,0.4688284671708439,0.8113078221319122,0.4125807378027174,0.8315745277400564
85,0.4636610774846559,0.8126977536678714,0.41156080298953585,0.8319996627028394
86,0.4643544820922144,0.8128121771057896,0.4089808252122667,0.8326566894635042
87,0.4613523521784986,0.8139821560553268,0.4096593870057,0.8321700680391616
88,0.4588680078139466,0.8144677379912972,0.4063743597931332,0.8340357429584826
89,0.45778845568721216,0.8152543960744664,0.40506795048713684,0.8338776349144723
90,0.4554566501566533,0.8159284143402818,0.4046758790810903,0.8339145267914081
91,0.4532405017467027,0.816686084510244,0.4016544342041016,0.8350019587829897
92,0.4510346736465947,0.8174912500997187,0.3980364660422007,0.8365549311263792
93,0.4514176115561067,0.8172889704243828,0.3961101704173618,0.8368114175088848
94,0.4478632318839598,0.81858576086425,0.3988032586044735,0.8356343909590307
95,0.44737806882751124,0.8187792642734995,0.39567892882559036,0.8368887147748454
96,0.44567356685574133,0.8192196141018775,0.39185006817181905,0.8383766871445862
97,0.44539407565352623,0.8194921614873909,0.39012771248817446,0.8390688490261423
98,0.44176990965778906,0.8206162677832568,0.39244533843464324,0.8380569575444766
99,0.43993963016552873,0.8217086500071069,0.3915398829513126,0.8384979033116609
100,0.43790743843223273,0.8221091178298058,0.3889984879228804,0.8392462813866427
101,0.4361899731199393,0.8226573968946497,0.38793721927536856,0.8399138486835749
102,0.43285025522280274,0.8238014617101258,0.385108976231681,0.8406780375629578
103,0.4298272101062067,0.8246348873432753,0.3931152992778354,0.8375879036805796
104,0.43289283386776956,0.8237471377989379,0.3822972642050849,0.8416091182665737
105,0.43085313496294986,0.8244274268921263,0.3798152658674452,0.8424172260470705
106,0.42945852055308525,0.8247213160858624,0.38395725554890103,0.840820334802567
107,0.426222620720274,0.8260404700235572,0.37588607602649265,0.8435907390848355
108,0.4259375827700904,0.8262270707844003,0.3757058342297872,0.8441423604828269
109,0.42370309956957786,0.8269394977475919,0.37583196891678705,0.8439807389267274
110,0.4223769794354278,0.8272630676015588,0.3759198824564616,0.8437769552255587
111,0.4205594250325407,0.8282773504899406,0.3725089040067461,0.845033035797418
112,0.4190370125716992,0.8286101826925153,0.3705430852042304,0.8454124951030425
113,0.4187888077805551,0.8289407505829914,0.3738806128501892,0.8442231712608765
114,0.41758704386400375,0.8290455552159623,0.36738408870167205,0.8467019540397484
115,0.41393995469205835,0.830620371188241,0.36743057900004916,0.8468846566683824
116,0.413402449716343,0.8306123265278493,0.3677646623717414,0.8464156028044854
117,0.4125545597478245,0.8308522644764817,0.36858617067337035,0.8461362785934006
118,0.41178386465887007,0.8314783869570215,0.3649042844772339,0.8477437103741715
119,0.407574857721168,0.8326007111234017,0.3629029969374339,0.8484569533282622
120,0.4097613310546018,0.8316082756715061,0.3649071156978607,0.8477384401060378
121,0.40793407716777885,0.8325114396739978,0.3628632618321313,0.848226818286425
122,0.40492233717709447,0.833630696945136,0.36445453299416436,0.8473010078509428
123,0.40444937783680607,0.8337355391914055,0.36037314335505166,0.8491227638691498
124,0.4028696123133884,0.8346615062720754,0.35871876941786873,0.8494793853461952
125,0.4033796407198638,0.8341747745346306,0.3610086566872067,0.849129790893328
126,0.4003019845217801,0.8352394995697032,0.357507500383589,0.8501978985684195
127,0.39981555687577536,0.8352704422090204,0.35805184377564325,0.8498764122122653
128,0.39709071446670574,0.8363886055333444,0.35564141935772364,0.850605465970757
129,0.3956416527206978,0.8367039669612077,0.3525098462899526,0.852002087026181
130,0.39836522066191343,0.8359934323215998,0.35279023581080965,0.8516261412326455
131,0.39499825707982095,0.8370203227498999,0.3523126655154758,0.8518931681514184
132,0.394090667032124,0.8373985418040047,0.3494221356179979,0.852713573224227
133,0.3924659159076348,0.838060554931049,0.3490902178817325,0.8530385730924703
134,0.3906359709380718,0.8384951967640427,0.3488101641337077,0.8530983027979854
135,0.3906353857744946,0.8383519566425329,0.3479128658771515,0.8533653297167583
136,0.3906695881251539,0.8387916486017537,0.34987098574638364,0.8526854651275141
137,0.3885251948337876,0.8395007957188961,0.34505650798479715,0.8545142481698994
138,0.3868819411551015,0.8399952630191033,0.3471199260817634,0.8532704648903521
139,0.38583275273944556,0.8403266932060522,0.34593201412094965,0.8540399240378687
140,0.3848026297735364,0.8405674016293283,0.3446904804971483,0.8547724913084495
141,0.3836791091755535,0.8409261579737145,0.3437598168849945,0.8545739778754143
142,0.3823906729060612,0.8416629340263687,0.3450303322739071,0.8538431673608781
143,0.3804877991421839,0.8423403016558688,0.3422596746020847,0.8552643830009258
144,0.3798440358277117,0.842002460978219,0.3420361055268182,0.8553838424119558
145,0.3787483639931411,0.8429219915675175,0.33767213026682535,0.8569174904388552
146,0.37892131976197274,0.842525538712899,0.3386578579743703,0.8564238419903343
147,0.3760982311508629,0.8437196778789176,0.3369898054334852,0.856850733709162
148,0.37730138489369597,0.8434408826930238,0.34311630659633213,0.8548550588425438
149,0.37564877546235415,0.8438168374760048,0.33516181045108373,0.8577642468523323
150,0.37546340116624083,0.84394291119701,0.33453583982255725,0.8583246520305464
151,0.3757242217157664,0.8436323348951731,0.33417597810427346,0.8581366791337788
152,0.3730362359057651,0.8447394925662673,0.3342236969206068,0.8581788412788481
153,0.3713278733612446,0.8450285545125997,0.33387263417243956,0.8583281655426356
154,0.3714651425233048,0.8453134218321603,0.33231176005469426,0.8587515437493741
155,0.37006776369689554,0.8456309039746871,0.33093654645813836,0.8596105974551632
156,0.3670668633801214,0.8465981940663437,0.33024630745251976,0.8595895163826285
157,0.3667947211292353,0.8469060848139386,0.33008117940690784,0.8595455974815145
158,0.3660575519786792,0.8469582685073951,0.32842504647043014,0.860132354000397
159,0.36477565346808916,0.8476308840344864,0.3280971282058292,0.8602588404356052
160,0.36613969337404445,0.847232174788329,0.3276001777913835,0.8603537052620114
161,0.365173007330198,0.8476996072337346,0.3261472397380405,0.8608491104665769
162,0.36171162965592374,0.8487007820945545,0.32609188159306846,0.8610177590468544
163,0.3628629050897748,0.8482961451907409,0.3246531493133969,0.8615570831525339
164,0.3605109963859065,0.8490694496537716,0.3264212018913693,0.8608719482951561
165,0.3613488962141316,0.8486247544204322,0.3255762967798445,0.8611512725062409
166,0.35942732199524224,0.8497445226898233,0.3277361684375339,0.8603501917499222
167,0.3593198809396015,0.8492289187074664,0.3225406414932675,0.862117488330748
168,0.35801173445214046,0.8499596116542546,0.32276269131236607,0.8623810017374317
169,0.3571594360839115,0.8503054796138303,0.3203966591093275,0.8630591095706313
170,0.35701052610124095,0.8502041618696855,0.3194075220161014,0.8634227580718549
171,0.35500667118624357,0.8508754170884415,0.3197206616401672,0.8631610014212157
172,0.3545084053210998,0.8512768018557285,0.3191797912120819,0.8633841094388746
173,0.3545452172166846,0.8510968542134829,0.3187551624245114,0.863652893113692
174,0.3535231685035684,0.8514745509146953,0.3167519483301375,0.8643626225556935
175,0.3528791882014007,0.8516454205500701,0.3167594167921278,0.8642888388018221
176,0.35208469830202255,0.8517014852832022,0.3175774931907654,0.8640938388808761
177,0.34989685874976467,0.8528666862102355,0.31516959998342725,0.8649405952943533
178,0.34947852522469636,0.8530776169786921,0.3152419070402781,0.8648070818349668
179,0.34941047497009964,0.8533771348368764,0.3139086471663581,0.8653973518659385
180,0.3492924103911003,0.8528808962378156,0.3150521483686235,0.864524244111793
181,0.3475506298997429,0.853477227157321,0.3123254358768463,0.8656960003935134
182,0.34691652170058046,0.8538492810492174,0.31550398733880786,0.8649300547580859
183,0.3465697472349981,0.853838306363223,0.31340222424930997,0.8655308653253249
184,0.34556298192297474,0.8543718095055184,0.31261254019207424,0.8654957302044337
185,0.3454219528128592,0.854362578417736,0.31278729769918656,0.8656696490528449
186,0.34520927038085597,0.8541611474767484,0.31154354810714724,0.8662810001563512
187,0.34333031063669184,0.8552839504438701,0.30823541813426547,0.8671822160072097
188,0.34182197207145476,0.8554729939639452,0.3096513867378235,0.8666868108026443
189,0.33992060600371843,0.8565678463885628,0.3106870088312361,0.8664022163234258
190,0.33995028643795616,0.8565122053805393,0.3091516395409902,0.8668712701873229
191,0.34150603882382424,0.8557179179617002,0.30929006271892123,0.8667430269960701
192,0.33929751930611857,0.856378415391072,0.30674494769838123,0.8679604589349491
193,0.33919048962298404,0.8566900555102902,0.3075416578186883,0.8675195131677649
194,0.33804012031367653,0.8569432878464931,0.30787258214420743,0.8672191078841455
195,0.3379633789986707,0.8569284347523597,0.3058147794670529,0.8680851886141128
196,0.3382077217102051,0.8569837272589808,0.3059433294667138,0.8681537020998505
197,0.3357955235778616,0.857792188315996,0.3041529410415226,0.8688880261264759
198,0.3339558012699813,0.8583749757208694,0.30472651057773165,0.8683891074098213
199,0.33463119874509534,0.8582743435059703,0.30289985802438524,0.8691708638496498
200,0.33452680388863165,0.8580862919638778,0.30306989749272667,0.8689407288078126
201,0.33359394699669953,0.858608358161452,0.30407139394018384,0.8685858640868118
202,0.33304646326584764,0.8586484775453838,0.30290880666838754,0.8687878910319361
203,0.33527962411387585,0.8578667821445299,0.30473699039883084,0.868394377677955
204,0.3312006823802262,0.8593726071427943,0.3018675400151147,0.8694027556475314
205,0.33144577868868796,0.8594203181003981,0.30470510257614986,0.8682485669262566
206,0.33043387281091025,0.8597816297185836,0.30078209771050346,0.8699069446323198
207,0.32918974271651064,0.860146785879328,0.3009497920672099,0.8697049176871955
208,0.32949712169304324,0.8598701254326889,0.29977700114250183,0.8698999176081416
209,0.32837340587310576,0.8604412648695833,0.2987589253319634,0.8704620795424002
210,0.32721392458744264,0.8610514891065184,0.2990715338124169,0.8703970795687516
211,0.3272992581798789,0.8608974806153085,0.29847207069396975,0.8704480254940438
212,0.32658489600995955,0.8609261382670964,0.29854511419932045,0.8704568092742665
213,0.3253042299426004,0.8613472054666655,0.2993976334730784,0.8702653228654097
214,0.32472204726733517,0.8617034461268254,0.29701117542054917,0.8709785658195004
215,0.324033619982473,0.8617588155590072,0.2951174279054006,0.8716654574329227
216,0.3260722481802608,0.8614747432232153,0.29609656929969785,0.8714739710240658
217,0.3226258131895172,0.8620762798935704,0.29651586280928716,0.8711524846679116
218,0.3231426571192366,0.8623366984743649,0.2961630337768131,0.8710207279645698
219,0.3233030987589547,0.8621538256405697,0.2940798494550917,0.8722223490990476
220,0.32233937067931956,0.8625518393083162,0.29637040893236793,0.8713369440525902
221,0.3216442963045635,0.8624357644101035,0.2944992297225528,0.8716812682373237
222,0.32124435265412493,0.8629808988356872,0.293672470913993,0.8722908625847854
223,0.32157389015963905,0.8626253733078222,0.2930846207671695,0.8725455922112464
224,0.32005053088906105,0.8632659382160759,0.29208294683032565,0.8726668083783209
225,0.319310616408841,0.8635321243514112,0.29321693844265406,0.8726053219167614
226,0.31680367736334214,0.8645833379317895,0.29153779745101926,0.8729461325894057
227,0.317314545759994,0.8644018497046458,0.29422047005759344,0.8718657276220023
228,0.3164047595490231,0.8645955828087067,0.29078269799550377,0.8736909971522985
229,0.3165517317110233,0.8644078783500769,0.29178498718473644,0.8726193759651178
230,0.31649145835571074,0.8646101238799289,0.29196395013067455,0.8726615381101872
231,0.31638866646236247,0.8645470156176127,0.29087260696623063,0.8730655920004357
232,0.31442074042357754,0.8651171901652261,0.28984393411212495,0.87364532149514
233,0.3140752241852578,0.8655052686060267,0.2891003747781118,0.8738701862688434
234,0.31234094132198376,0.8659183282955887,0.2891727189222972,0.873676943103942
235,0.3140922056490116,0.8650699765711746,0.2867548326651255,0.8747872129241029
236,0.31274368120043466,0.8657205786543801,0.2881166047520108,0.8740177537765863
237,0.31329392365525277,0.8658076863124679,0.2871588793065813,0.874444645495414
238,0.31214129522945105,0.8660186361487869,0.2875975615448422,0.8743585644492307
239,0.31276750631546707,0.8658156303098066,0.28608368039131166,0.8748170777768604
240,0.31026478965630694,0.8667768679967011,0.28807837234603034,0.8742900509634929
241,0.30920780006419407,0.8668934925979361,0.2847154604064094,0.8753458613462725
242,0.3104059108522501,0.8665126780024587,0.2847531278928121,0.8752351857154652
243,0.3099010933316156,0.8668621693128685,0.2867658575375875,0.8743708617415425
244,0.3071645746070347,0.8679552881939095,0.2841908852259318,0.8752966721770248
245,0.3091689498906725,0.8669350100672949,0.28584248820940655,0.8751016722560788
246,0.30664337736167263,0.8679613226082364,0.2842399928304884,0.875363428906718
247,0.3065711018744479,0.8679346353771686,0.28388104372554357,0.8757341044321199
248,0.30588222119245634,0.8684617096943453,0.2831956273979611,0.8756392396057137
249,0.30742623849531237,0.8678464270998377,0.283146964179145,0.875574239632065
250,0.3058294591943869,0.8680440930238292,0.28332746889856125,0.8755232937067728
251,0.30512367892131376,0.8684985866035599,0.2827605015701718,0.8760608610564077
252,0.3053132365928607,0.8685289895863274,0.28276398711734346,0.8761926177597495
253,0.3036448999067371,0.8691419737862025,0.2813370863596598,0.8767934283269885
254,0.30241665779874566,0.8695025224801051,0.2825008882416619,0.8760924826652098
255,0.3033145900522725,0.8691201358084386,0.28133236765861513,0.8764877527752354
256,0.3005831455916501,0.8701469067217461,0.27959414190716214,0.8771799146567913
257,0.300830984885773,0.8702129000997728,0.28072394331296285,0.8762576177333982
258,0.3016152490725678,0.8695813857692902,0.2813039004802704,0.8762014015399724
259,0.3013700278622381,0.8700690029273568,0.2793484972582923,0.8766932932324487
260,0.3005452534455932,0.8703271699485744,0.280503511428833,0.876429779825765
261,0.3007868473114592,0.8702427899047289,0.2796294516987271,0.8770534282215832
262,0.3010220469048854,0.8699721442070595,0.2796807454691993,0.8768601850566817
263,0.2993467850296685,0.8706995061198954,0.28007683687739904,0.8765509959928395
264,0.2990409331710151,0.8704955058931431,0.2782799098226759,0.8776401847404657
265,0.29855489546663305,0.871079187853986,0.278889043463601,0.8772554551667073
266,0.2982880874965968,0.8709945677333137,0.2779071158832974,0.877304644335955
267,0.2966367853491494,0.8716138145789349,0.2778933114475674,0.8775189685733911
268,0.2975368186664046,0.8715030216307574,0.2764539400736491,0.8778843738306592
269,0.29656832656833565,0.8712668388948753,0.27654392984178333,0.8776805901294905
270,0.29701590638482167,0.8714880524576756,0.27632056872049965,0.8779845089251991
271,0.29618856495016077,0.8717831134107701,0.2756807095474667,0.8779054549031939
272,0.2952207772249586,0.8720055473941567,0.2758385525809394,0.8781619412856995
273,0.29579407127385726,0.8718551028417583,0.27494475179248384,0.8783938330835812
274,0.2944273181845633,0.8721426470555714,0.2745096832513809,0.8785589681517697
275,0.2948351763607411,0.8721008779808437,0.2751984632677502,0.8783569412066454
276,0.2939592072468125,0.8722516936177954,0.27600920266575285,0.878084644019739
277,0.29535606185371954,0.871746463506545,0.2741964843538072,0.8790895084772263
278,0.293065659450681,0.8729040915097952,0.27369559937053256,0.8788014004859187
279,0.2921628352631344,0.8729050427665118,0.2731814785136117,0.8791580219629641
280,0.29377157149020205,0.8724443833893837,0.27466701136695015,0.8781865358703232
281,0.2914349918954828,0.8736913754022851,0.27202786968814,0.8793459948597319
282,0.29159216817175404,0.8730770978688519,0.27168262468443977,0.8795585623411234
283,0.29067303407728,0.873570093916306,0.27368160519335005,0.8789226166529932
284,0.28955248098694875,0.8740186871459076,0.2742584937148624,0.878581805980349
285,0.2895509835039632,0.8741368315004869,0.27235978908009,0.8794443731982271
286,0.2904617495081398,0.873524057835279,0.2738250580098894,0.8782023466747243
287,0.2893070869901207,0.8744179334273877,0.27185274759928385,0.8794338326619597
288,0.28956382462147917,0.8737663889405803,0.2707434501912859,0.8796657244598415
289,0.2874985725692149,0.8748242569666058,0.2710167149702708,0.879651670411485
290,0.28828595612156255,0.8745037046505336,0.27164877123302883,0.8795234272202322
291,0.2882793384991335,0.8743944580626773,0.272216910454962,0.8789612652859735
292,0.2867327940263105,0.8749967495620172,0.2707698971033096,0.8800258594489759
293,0.28684701896115633,0.8749872126804549,0.27015209197998047,0.8797922108950497
294,0.28653083758407766,0.8751436963719399,0.27051654358704885,0.8800715351061345
295,0.28397134616133873,0.8759039106823429,0.2703358497884538,0.880117210763293
296,0.2853595708193404,0.8752693192164124,0.26997961832417383,0.8801628864204515
297,0.28566405461745314,0.8754135238559669,0.27099724213282267,0.880029372961065
298,0.2852744907140732,0.8752433170182811,0.2701975865496529,0.8801295080556049
299,0.2849917527330056,0.8756875638945475,0.2696640133857727,0.8800908594226245
300,0.2848247920864084,0.8758426240875073,0.26760010189480254,0.8810465347108644
301,0.28426810312137174,0.8758567387767608,0.26909760435422264,0.8804545079238482
302,0.2825494013475568,0.8764976648532197,0.26868509087297654,0.8806161294799475
303,0.2844897284266654,0.8755592801755876,0.26749161846107905,0.8805950484074128
304,0.2816555814796619,0.8768816791368306,0.26681705249680415,0.8813785616032859
305,0.28276734690317945,0.8764969297946675,0.26702972385618423,0.8813891021395532
306,0.2807386115695653,0.877307066825991,0.26675776541233065,0.8811958589746518
307,0.28214346558860176,0.8767660448502036,0.2689921703603533,0.8804123457787787
308,0.2819529599353169,0.8766249554287262,0.26721602578957876,0.8810026158097504
309,0.281465770990661,0.8769162758004836,0.2667869554625617,0.8811378860251814
310,0.2806939966558071,0.8773719375801364,0.2667961925268173,0.8812626157043449
311,0.2794198809045084,0.8776360819091522,0.2657652136352327,0.88120288599883
312,0.2802663395244084,0.8772786970679481,0.26574861572848424,0.8815208588428951
313,0.2791960529062185,0.8776974383111522,0.2661946829822328,0.8810711292954881
314,0.27884221646223173,0.8778705484545265,0.26479628251658544,0.8821269396782677
315,0.2794981970545951,0.8775214574763062,0.2669408493571811,0.8811905887065181
316,0.2774422764778137,0.8785600749246466,0.2648544351259867,0.8818282911506927
317,0.27880151084299837,0.8775810888519342,0.26593201988273196,0.8811343725130922
318,0.2765603100650766,0.8784318611376932,0.263277933994929,0.8823711287684614
319,0.27751078381297295,0.8784161502319273,0.26430194411012864,0.8820426153881289
320,0.27688981056883094,0.8784761154735146,0.26219786239994897,0.8828015339993781
321,0.27654284456472716,0.8784550763959492,0.26439357101917266,0.8821199126540895
322,0.2755751760488146,0.8789067530923225,0.2643353654278649,0.8822042369442282
323,0.27708319733651837,0.8784711782304672,0.26257592505878874,0.882829642096091
324,0.27611530095003967,0.8787173166050319,0.2630654997295804,0.8825028854718032
325,0.2754178869255473,0.8791553880721122,0.263221095667945,0.8823588314761494
326,0.2747244799739859,0.879516797693747,0.26219933761490716,0.882527480056427
327,0.2754016475061352,0.8788337843582122,0.2658784598112106,0.8818792370759849
328,0.2752862309806802,0.8792676231551556,0.2616439196798537,0.8830211285049478
329,0.27362122897351726,0.8796908654690359,0.2613808615340127,0.883024642017037
330,0.27408991452683223,0.8795422056721317,0.26171589957343205,0.8831019392829976
331,0.2742975947729657,0.8794395218071022,0.26235600544346704,0.8831072095511313
332,0.2736316905095336,0.8797832835429723,0.26462452974584366,0.881728156056153
333,0.27390677105174976,0.8797699689310635,0.26146472262011633,0.8829543717752547
334,0.27260077141978767,0.8802319779002883,0.2620033128394021,0.8825573449091845
335,0.2713123286205731,0.8802829536404134,0.26095067924923365,0.8833338310808793
336,0.2711584134383148,0.8803795961727724,0.2615055587556627,0.8830773446983737
337,0.2701728559946746,0.8808751437925847,0.2599190202024248,0.8836605877051672
338,0.271628053921662,0.8803246923784336,0.26021160384019215,0.882949101507121
339,0.27216129867213495,0.8801800551461707,0.26075451009803347,0.8833882905182606
340,0.2711409640948424,0.8806875845272824,0.2586641338136461,0.8842332901756932
341,0.2702870930681068,0.8808206781730883,0.2595582750108507,0.8837220741667267
342,0.2710485001293461,0.8805016694296126,0.25840542117754617,0.8843386955383666
343,0.2696890780765019,0.8811378072601406,0.25835778680112625,0.8839399119162519
344,0.27138325212041986,0.8805332770076328,0.2596598681476381,0.8841120740086187
345,0.26911098309112397,0.8813983701637697,0.25872690280278526,0.8839258578678955
346,0.2691758041468899,0.8813245283552339,0.2589608526892132,0.8837484255073951
347,0.26927930677539846,0.8812534482334993,0.2577022482951482,0.8845213981670007
348,0.2686211255828986,0.8813032497987956,0.25831167466110655,0.8840962632042176
349,0.267358568528395,0.8819065603119784,0.258272792895635,0.8842719388086735
350,0.26780422249536834,0.8817547700526424,0.25750239657031165,0.884229776663604
351,0.2666844811834646,0.8822261672163981,0.2586554331911935,0.8841647766899554
352,0.26802093711461916,0.8819461844073406,0.25622978177335526,0.8850466682243237
353,0.2674065747957551,0.8818771030266,0.2581477277808719,0.8845091008746888
354,0.26719920412543113,0.881880617296617,0.2558909700976478,0.8853277491914531
355,0.26677470110105667,0.8820258893161985,0.25718290077315437,0.884679506211011
356,0.2669271103451761,0.8822042606204946,0.2587298098537657,0.8839943713536332
357,0.2657554143767678,0.8825638754651831,0.2555911070770688,0.8848639655956896
358,0.26538292368811167,0.8828299825637623,0.25614380836486816,0.8848885601803135
359,0.26425839533631723,0.882995429891412,0.2557078540325165,0.8849676142023186
360,0.2657215267922101,0.8825286420215049,0.2553011569711897,0.8853804518727898
361,0.2645060348879085,0.8828672127689495,0.25665325588650173,0.8846654521626546
362,0.2641198666075642,0.8831003929424455,0.2554648326502906,0.885434911310171
363,0.26413526997137604,0.8830440099950728,0.25559888084729515,0.8849482898858284
364,0.2636435010125128,0.8830561815556885,0.25573897825347053,0.8848832899121798
365,0.2632681129688627,0.8835804602207799,0.25667121244801416,0.8848551818154669
366,0.26338133743304887,0.8832885681270253,0.254101817144288,0.8853804518727898
367,0.2635214894675137,0.8834496176988826,0.2539652685324351,0.8854068032134581
